frame_idx,ts_sec,ts_nsec,rgb,depth,pcd,imu,dsg,odom
78,1763468613,677244404,000078_1763468613_677244404.png,,,000078_1763468613_677244404.yaml
79,1763468613,777141303,000079_1763468613_777141303.png,,,000079_1763468613_777141303.yaml
80,1763468613,877294754,000080_1763468613_877294754.png,,,000080_1763468613_877294754.yaml
81,1763468613,977328186,000081_1763468613_977328186.png,,,000081_1763468613_977328186.yaml
82,1763468614,78378502,000082_1763468614_78378502.png,,,000082_1763468614_78378502.yaml
83,1763468614,177211913,000083_1763468614_177211913.png,,,000083_1763468614_177211913.yaml
84,1763468614,278964619,000084_1763468614_278964619.png,,,000084_1763468614_278964619.yaml
85,1763468614,377513374,000085_1763468614_377513374.png,,,000085_1763468614_377513374.yaml
86,1763468614,477075772,000086_1763468614_477075772.png,,,000086_1763468614_477075772.yaml
87,1763468614,577411183,000087_1763468614_577411183.png,,,000087_1763468614_577411183.yaml
88,1763468614,677144244,000088_1763468614_677144244.png,,,000088_1763468614_677144244.yaml
89,1763468614,777787270,000089_1763468614_777787270.png,,,000089_1763468614_777787270.yaml
90,1763468614,877275881,000090_1763468614_877275881.png,,,000090_1763468614_877275881.yaml
91,1763468614,977986935,000091_1763468614_977986935.png,,,000091_1763468614_977986935.yaml
92,1763468615,77420125,000092_1763468615_77420125.png,,,000092_1763468615_77420125.yaml
93,1763468615,177539928,000093_1763468615_177539928.png,,,000093_1763468615_177539928.yaml
94,1763468615,277543882,000094_1763468615_277543882.png,,,000094_1763468615_277543882.yaml
95,1763468615,377116302,000095_1763468615_377116302.png,,,000095_1763468615_377116302.yaml
96,1763468615,477470799,000096_1763468615_477470799.png,,,000096_1763468615_477470799.yaml
97,1763468615,577164693,000097_1763468615_577164693.png,,,000097_1763468615_577164693.yaml
98,1763468615,677535301,000098_1763468615_677535301.png,,,000098_1763468615_677535301.yaml
99,1763468615,777279022,000099_1763468615_777279022.png,,,000099_1763468615_777279022.yaml
100,1763468615,878138297,000100_1763468615_878138297.png,,,000100_1763468615_878138297.yaml
101,1763468615,977259358,000101_1763468615_977259358.png,,,000101_1763468615_977259358.yaml
102,1763468616,77472249,000102_1763468616_77472249.png,,,000102_1763468616_77472249.yaml
103,1763468616,177299659,000103_1763468616_177299659.png,,,000103_1763468616_177299659.yaml
104,1763468616,277419696,000104_1763468616_277419696.png,,,000104_1763468616_277419696.yaml
105,1763468616,377269598,000105_1763468616_377269598.png,,,000105_1763468616_377269598.yaml
106,1763468616,477503669,000106_1763468616_477503669.png,,,000106_1763468616_477503669.yaml
107,1763468616,577799439,000107_1763468616_577799439.png,,,000107_1763468616_577799439.yaml
108,1763468616,677418119,000108_1763468616_677418119.png,,,000108_1763468616_677418119.yaml
109,1763468616,777385926,000109_1763468616_777385926.png,,,000109_1763468616_777385926.yaml
110,1763468616,877591296,000110_1763468616_877591296.png,,,000110_1763468616_877591296.yaml
111,1763468616,977837133,000111_1763468616_977837133.png,,,000111_1763468616_977837133.yaml
112,1763468617,77376116,000112_1763468617_77376116.png,,,000112_1763468617_77376116.yaml
113,1763468617,177991752,000113_1763468617_177991752.png,,,000113_1763468617_177991752.yaml
114,1763468617,277287439,000114_1763468617_277287439.png,,,000114_1763468617_277287439.yaml
115,1763468617,377207168,000115_1763468617_377207168.png,,,000115_1763468617_377207168.yaml
116,1763468617,477463965,000116_1763468617_477463965.png,,,000116_1763468617_477463965.yaml
117,1763468617,578402224,000117_1763468617_578402224.png,,,000117_1763468617_578402224.yaml
118,1763468617,677487662,000118_1763468617_677487662.png,,,000118_1763468617_677487662.yaml
